origin,destination,count
Republic of Korea,Guatemala,1127
Italy,Guatemala,232
Portugal,Guatemala,17
Spain,Guatemala,833
France,Guatemala,163
Germany,Guatemala,404
Netherlands,Guatemala,89
Switzerland,Guatemala,96
Sweden,Guatemala,30
Egypt,Guatemala,20
Australia,Guatemala,44
Cuba,Guatemala,418
Dominican Republic,Guatemala,68
Haiti,Guatemala,10
Puerto Rico,Guatemala,65
Argentina,Guatemala,350
Bolivia (Plurinational State of),Guatemala,86
Brazil,Guatemala,151
Chile,Guatemala,191
Colombia,Guatemala,730
Ecuador,Guatemala,105
French Guiana,Guatemala,13
Paraguay,Guatemala,38
Peru,Guatemala,288
Uruguay,Guatemala,89
Venezuela (Bolivarian Republic of),Guatemala,175
Belize,Guatemala,579
Costa Rica,Guatemala,734
El Salvador,Guatemala,12037
Honduras,Guatemala,5295
Mexico,Guatemala,11070
Nicaragua,Guatemala,5404
Panama,Guatemala,190
Canada,Guatemala,251
Greenland,Guatemala,252
United States of America,Guatemala,5456
Israel,Honduras,67
Jordan,Honduras,30
State of Palestine,Honduras,114
China,Honduras,443
Japan,Honduras,103
Republic of Korea,Honduras,52
Italy,Honduras,194
Spain,Honduras,391
Belgium,Honduras,19
France,Honduras,107
Germany,Honduras,218
Netherlands,Honduras,68
Switzerland,Honduras,46
Russian Federation,Honduras,19
Sweden,Honduras,23
Cayman Islands,Honduras,67
Cuba,Honduras,455
Dominican Republic,Honduras,101
Haiti,Honduras,33
Jamaica,Honduras,20
Puerto Rico,Honduras,96
Argentina,Honduras,142
Bolivia (Plurinational State of),Honduras,110
Brazil,Honduras,176
Chile,Honduras,230
Colombia,Honduras,644
Ecuador,Honduras,342
Paraguay,Honduras,26
Peru,Honduras,285
Uruguay,Honduras,50
Venezuela (Bolivarian Republic of),Honduras,73
Belize,Honduras,271
Costa Rica,Honduras,639
El Salvador,Honduras,6574
Guatemala,Honduras,3421
Mexico,Honduras,1164
Nicaragua,Honduras,5768
Panama,Honduras,296
Canada,Honduras,259
United States of America,Honduras,5061
Bangladesh,Mexico,15
India,Mexico,583
Iran (Islamic Republic of),Mexico,249
Pakistan,Mexico,87
Armenia,Mexico,75
Iraq,Mexico,60
Israel,Mexico,1469
Jordan,Mexico,64
Lebanon,Mexico,1698
Saudi Arabia,Mexico,172
State of Palestine,Mexico,11
Syrian Arab Republic,Mexico,472
Turkey,Mexico,359
Indonesia,Mexico,99
Malaysia,Mexico,61
Philippines,Mexico,458
Singapore,Mexico,63
Thailand,Mexico,64
Viet Nam,Mexico,50
China,Mexico,2665
Japan,Mexico,4356
Republic of Korea,Mexico,487
Croatia,Mexico,82
Greece,Mexico,297
Italy,Mexico,5558
Portugal,Mexico,401
Serbia,Mexico,23
Slovenia,Mexico,49
Spain,Mexico,21334
Austria,Mexico,735
Belgium,Mexico,1083
France,Mexico,5723
Germany,Mexico,5632
Netherlands,Mexico,1140
Switzerland,Mexico,2192
Bulgaria,Mexico,322
Hungary,Mexico,351
Poland,Mexico,1401
Romania,Mexico,357
Russian Federation,Mexico,1901
Slovakia,Mexico,34
Ukraine,Mexico,322
Denmark,Mexico,355
Finland,Mexico,125
Ireland,Mexico,246
Latvia,Mexico,26
Lithuania,Mexico,101
Norway,Mexico,197
Sweden,Mexico,629
Algeria,Mexico,131
Egypt,Mexico,159
Morocco,Mexico,232
Angola,Mexico,49
Cameroon,Mexico,6
Democratic Republic of the Congo,Mexico,15
Côte d'Ivoire,Mexico,6
Nigeria,Mexico,44
Senegal,Mexico,20
South Africa,Mexico,110
Kenya,Mexico,26
Australia,Mexico,408
New Zealand,Mexico,110
Cuba,Mexico,7267
Dominican Republic,Mexico,1199
Haiti,Mexico,334
Jamaica,Mexico,121
Puerto Rico,Mexico,2572
Trinidad and Tobago,Mexico,41
Argentina,Mexico,6625
Bolivia (Plurinational State of),Mexico,2007
Brazil,Mexico,3391
Chile,Mexico,5685
Colombia,Mexico,6639
Ecuador,Mexico,1778
Paraguay,Mexico,329
Peru,Mexico,5479
Uruguay,Mexico,1966
Venezuela (Bolivarian Republic of),Mexico,3024
Belize,Mexico,1597
Costa Rica,Mexico,3166
El Salvador,Mexico,5786
Guatemala,Mexico,29156
Honduras,Mexico,4203
Nicaragua,Mexico,3696
Panama,Mexico,2396
Canada,Mexico,7245
United States of America,Mexico,358399
Afghanistan,Nicaragua,37
India,Nicaragua,15
Jordan,Nicaragua,17
Yemen,Nicaragua,18
China,Nicaragua,81
Japan,Nicaragua,39
Republic of Korea,Nicaragua,34
Italy,Nicaragua,155
Spain,Nicaragua,415
Austria,Nicaragua,38
Belgium,Nicaragua,40
France,Nicaragua,119
Germany,Nicaragua,275
Netherlands,Nicaragua,160
Switzerland,Nicaragua,73
Bulgaria,Nicaragua,61
Russian Federation,Nicaragua,235
Ukraine,Nicaragua,65
Denmark,Nicaragua,44
Ireland,Nicaragua,16
Sweden,Nicaragua,36
Algeria,Nicaragua,68
Democratic Republic of the Congo,Nicaragua,29
Nigeria,Nicaragua,15
Senegal,Nicaragua,113
Ethiopia,Nicaragua,49
Somalia,Nicaragua,23
Antigua and Barbuda,Nicaragua,65
Bahamas,Nicaragua,45
Cuba,Nicaragua,754
Dominican Republic,Nicaragua,55
Haiti,Nicaragua,20
Jamaica,Nicaragua,24
Puerto Rico,Nicaragua,46
Argentina,Nicaragua,188
Bolivia (Plurinational State of),Nicaragua,46
Brazil,Nicaragua,107
Chile,Nicaragua,111
Colombia,Nicaragua,309
Ecuador,Nicaragua,86
Peru,Nicaragua,185
Uruguay,Nicaragua,21
Venezuela (Bolivarian Republic of),Nicaragua,125
Belize,Nicaragua,34
Costa Rica,Nicaragua,6948
El Salvador,Nicaragua,2102
Guatemala,Nicaragua,1199
Honduras,Nicaragua,10017
Mexico,Nicaragua,725
Panama,Nicaragua,347
Canada,Nicaragua,180
United States of America,Nicaragua,3006
Bangladesh,Panama,13
India,Panama,2112
Iran (Islamic Republic of),Panama,62
Pakistan,Panama,51
Israel,Panama,560
Jordan,Panama,84
Lebanon,Panama,344
Saudi Arabia,Panama,35
State of Palestine,Panama,111
Syrian Arab Republic,Panama,164
Turkey,Panama,40
Indonesia,Panama,97
Malaysia,Panama,24
Myanmar,Panama,44
Philippines,Panama,444
Singapore,Panama,20
Thailand,Panama,4
Viet Nam,Panama,8
China,Panama,11300
Japan,Panama,335
Republic of Korea,Panama,191
Croatia,Panama,46
Greece,Panama,229
Italy,Panama,578
Portugal,Panama,137
Serbia,Panama,33
Spain,Panama,2512
Austria,Panama,53
Belgium,Panama,22
France,Panama,322
Germany,Panama,426
Netherlands,Panama,108
Switzerland,Panama,166
Bulgaria,Panama,66
Hungary,Panama,20
Poland,Panama,80
Romania,Panama,71
Russian Federation,Panama,409
Slovakia,Panama,6
Ukraine,Panama,128
Denmark,Panama,40
Finland,Panama,11
Ireland,Panama,24
Lithuania,Panama,28
Norway,Panama,6
Sweden,Panama,51
Egypt,Panama,42
Libya,Panama,22
Morocco,Panama,46
Nigeria,Panama,13
South Africa,Panama,24
Australia,Panama,48
New Zealand,Panama,33
Barbados,Panama,46
Cuba,Panama,1676
Curaçao,Panama,122
Dominica,Panama,24
Dominican Republic,Panama,5859
Grenada,Panama,2
Haiti,Panama,300
Jamaica,Panama,553
Puerto Rico,Panama,335
Trinidad and Tobago,Panama,46
Argentina,Panama,796
Bolivia (Plurinational State of),Panama,189
Brazil,Panama,802
Chile,Panama,1060
Colombia,Panama,21473
Ecuador,Panama,1896
Guyana,Panama,33
Paraguay,Panama,35
Peru,Panama,2697
Uruguay,Panama,264
Venezuela (Bolivarian Republic of),Panama,989
Belize,Panama,86
Costa Rica,Panama,4654
El Salvador,Panama,2032
Guatemala,Panama,600
Honduras,Panama,838
Mexico,Panama,2341
Nicaragua,Panama,4923
Canada,Panama,438
Saint Pierre and Miquelon,Panama,22
United States of America,Panama,5212
Afghanistan,Argentina,20
India,Argentina,205
Iran (Islamic Republic of),Argentina,288
Pakistan,Argentina,10
Sri Lanka,Argentina,6
Armenia,Argentina,1178
Bahrain,Argentina,26
Cyprus,Argentina,99
Iraq,Argentina,77
Israel,Argentina,1169
Jordan,Argentina,152
Lebanon,Argentina,1570
Saudi Arabia,Argentina,167
Syrian Arab Republic,Argentina,2284
Turkey,Argentina,1331
Brunei Darussalam,Argentina,2
Cambodia,Argentina,44
Indonesia,Argentina,45
Lao People's Democratic Republic,Argentina,593
Malaysia,Argentina,6
Myanmar,Argentina,19
Philippines,Argentina,122
Singapore,Argentina,4
Thailand,Argentina,127
Viet Nam,Argentina,11
China,Argentina,7432
Japan,Argentina,4550
Republic of Korea,Argentina,7927
Albania,Argentina,140
Andorra,Argentina,1
Croatia,Argentina,2067
Gibraltar,Argentina,30
Greece,Argentina,2136
Italy,Argentina,210762
Malta,Argentina,4
Portugal,Argentina,9046
San Marino,Argentina,35
Slovenia,Argentina,1699
Spain,Argentina,130356
Austria,Argentina,2146
Belgium,Argentina,1125
France,Argentina,5996
Germany,Argentina,9671
Liechtenstein,Argentina,162
Luxembourg,Argentina,203
Monaco,Argentina,21
Netherlands,Argentina,810
Switzerland,Argentina,1663
Belarus,Argentina,637
Bulgaria,Argentina,618
Hungary,Argentina,1710
Poland,Argentina,13338
Republic of Moldova,Argentina,955
Romania,Argentina,2257
Russian Federation,Argentina,3951
Ukraine,Argentina,8036
Denmark,Argentina,514
Estonia,Argentina,103
Finland,Argentina,148
Iceland,Argentina,18
Ireland,Argentina,137
Latvia,Argentina,258
Lithuania,Argentina,821
Norway,Argentina,123
Sweden,Argentina,428
Algeria,Argentina,219
Egypt,Argentina,498
Libya,Argentina,107
Morocco,Argentina,444
Sudan,Argentina,18
Tunisia,Argentina,95
Angola,Argentina,20
Congo,Argentina,88
Burkina Faso,Argentina,24
Cabo Verde,Argentina,49
Côte d'Ivoire,Argentina,1
Guinea,Argentina,1
Niger,Argentina,1
Nigeria,Argentina,89
Namibia,Argentina,4
South Africa,Argentina,264
Ethiopia,Argentina,67
Kenya,Argentina,6
Madagascar,Argentina,14
Mozambique,Argentina,23
Somalia,Argentina,4
Uganda,Argentina,1
United Republic of Tanzania,Argentina,1
Zambia,Argentina,1
Zimbabwe,Argentina,3
Tuvalu,Argentina,8
Australia,Argentina,575
New Zealand,Argentina,22
Fiji,Argentina,1
Vanuatu,Argentina,18
Micronesia (Federated States of),Argentina,9
Aruba,Argentina,1
Barbados,Argentina,16
Cuba,Argentina,2319
Dominica,Argentina,9
Dominican Republic,Argentina,1434
Grenada,Argentina,23
Haiti,Argentina,86
Jamaica,Argentina,25
Puerto Rico,Argentina,159
Trinidad and Tobago,Argentina,71
Bolivia (Plurinational State of),Argentina,226137
Brazil,Argentina,32925
Chile,Argentina,205945
Colombia,Argentina,3622
Ecuador,Argentina,2004
Paraguay,Argentina,315086
Peru,Argentina,85411
Suriname,Argentina,11
Uruguay,Argentina,113827
Venezuela (Bolivarian Republic of),Argentina,2600
Belize,Argentina,12
Costa Rica,Argentina,257
El Salvador,Argentina,156
Guatemala,Argentina,201
Honduras,Argentina,139
Mexico,Argentina,3040
Nicaragua,Argentina,190
Panama,Argentina,338
Canada,Argentina,1110
Greenland,Argentina,34
United States of America,Argentina,9364
Bangladesh,Bolivia (Plurinational State of),16
India,Bolivia (Plurinational State of),119
Iran (Islamic Republic of),Bolivia (Plurinational State of),36
Nepal,Bolivia (Plurinational State of),1
Pakistan,Bolivia (Plurinational State of),29
Sri Lanka,Bolivia (Plurinational State of),5
Armenia,Bolivia (Plurinational State of),1
Azerbaijan,Bolivia (Plurinational State of),2
Bahrain,Bolivia (Plurinational State of),1
Cyprus,Bolivia (Plurinational State of),2
Georgia,Bolivia (Plurinational State of),1
Iraq,Bolivia (Plurinational State of),5
Israel,Bolivia (Plurinational State of),180
Jordan,Bolivia (Plurinational State of),13
Kuwait,Bolivia (Plurinational State of),5
Lebanon,Bolivia (Plurinational State of),48
Oman,Bolivia (Plurinational State of),1
Qatar,Bolivia (Plurinational State of),5
Saudi Arabia,Bolivia (Plurinational State of),6
Turkey,Bolivia (Plurinational State of),13
United Arab Emirates,Bolivia (Plurinational State of),2
Indonesia,Bolivia (Plurinational State of),15
Lao People's Democratic Republic,Bolivia (Plurinational State of),15
Malaysia,Bolivia (Plurinational State of),7
Philippines,Bolivia (Plurinational State of),37
Singapore,Bolivia (Plurinational State of),6
Thailand,Bolivia (Plurinational State of),10
Viet Nam,Bolivia (Plurinational State of),4
China,Bolivia (Plurinational State of),538
Japan,Bolivia (Plurinational State of),1493
Mongolia,Bolivia (Plurinational State of),1
Republic of Korea,Bolivia (Plurinational State of),568
Kazakhstan,Bolivia (Plurinational State of),2
Tajikistan,Bolivia (Plurinational State of),3
Turkmenistan,Bolivia (Plurinational State of),1
Uzbekistan,Bolivia (Plurinational State of),5
Croatia,Bolivia (Plurinational State of),55
Gibraltar,Bolivia (Plurinational State of),2
Greece,Bolivia (Plurinational State of),8
Italy,Bolivia (Plurinational State of),896
Malta,Bolivia (Plurinational State of),2
Portugal,Bolivia (Plurinational State of),39
Slovenia,Bolivia (Plurinational State of),8
Spain,Bolivia (Plurinational State of),1641
Austria,Bolivia (Plurinational State of),166
Belgium,Bolivia (Plurinational State of),368
France,Bolivia (Plurinational State of),696
Germany,Bolivia (Plurinational State of),1682
Liechtenstein,Bolivia (Plurinational State of),1
Luxembourg,Bolivia (Plurinational State of),8
Netherlands,Bolivia (Plurinational State of),26
Switzerland,Bolivia (Plurinational State of),555
Belarus,Bolivia (Plurinational State of),4
Bulgaria,Bolivia (Plurinational State of),16
Hungary,Bolivia (Plurinational State of),37
Poland,Bolivia (Plurinational State of),170
Republic of Moldova,Bolivia (Plurinational State of),2
Russian Federation,Bolivia (Plurinational State of),1
Slovakia,Bolivia (Plurinational State of),11
Ukraine,Bolivia (Plurinational State of),114
Denmark,Bolivia (Plurinational State of),88
Estonia,Bolivia (Plurinational State of),4
Finland,Bolivia (Plurinational State of),43
Iceland,Bolivia (Plurinational State of),3
Ireland,Bolivia (Plurinational State of),60
Latvia,Bolivia (Plurinational State of),1
Lithuania,Bolivia (Plurinational State of),6
Sweden,Bolivia (Plurinational State of),152
Algeria,Bolivia (Plurinational State of),10
Egypt,Bolivia (Plurinational State of),27
Libya,Bolivia (Plurinational State of),5
Morocco,Bolivia (Plurinational State of),5
Tunisia,Bolivia (Plurinational State of),1
Angola,Bolivia (Plurinational State of),4
Cameroon,Bolivia (Plurinational State of),2
Chad,Bolivia (Plurinational State of),1
Congo,Bolivia (Plurinational State of),5
Democratic Republic of the Congo,Bolivia (Plurinational State of),1
Cabo Verde,Bolivia (Plurinational State of),2
Côte d'Ivoire,Bolivia (Plurinational State of),1
Ghana,Bolivia (Plurinational State of),2
Guinea,Bolivia (Plurinational State of),1
Liberia,Bolivia (Plurinational State of),1
Nigeria,Bolivia (Plurinational State of),12
Togo,Bolivia (Plurinational State of),2
Lesotho,Bolivia (Plurinational State of),1
Burundi,Bolivia (Plurinational State of),1
Eritrea,Bolivia (Plurinational State of),1
Ethiopia,Bolivia (Plurinational State of),4
Kenya,Bolivia (Plurinational State of),9
Madagascar,Bolivia (Plurinational State of),5
Malawi,Bolivia (Plurinational State of),5
Rwanda,Bolivia (Plurinational State of),1
Zambia,Bolivia (Plurinational State of),3
Zimbabwe,Bolivia (Plurinational State of),10
Niue,Bolivia (Plurinational State of),81
Tonga,Bolivia (Plurinational State of),1
Australia,Bolivia (Plurinational State of),154
New Zealand,Bolivia (Plurinational State of),35
Fiji,Bolivia (Plurinational State of),2
New Caledonia,Bolivia (Plurinational State of),1
Papua New Guinea,Bolivia (Plurinational State of),1
Aruba,Bolivia (Plurinational State of),4
Bonaire, Sint Eustatius and Saba,Bolivia (Plurinational State of),33
Cuba,Bolivia (Plurinational State of),513
Curaçao,Bolivia (Plurinational State of),275
Grenada,Bolivia (Plurinational State of),2
Haiti,Bolivia (Plurinational State of),7
Jamaica,Bolivia (Plurinational State of),2
Puerto Rico,Bolivia (Plurinational State of),41
Sint Maarten (Dutch part),Bolivia (Plurinational State of),79
Trinidad and Tobago,Bolivia (Plurinational State of),14
Argentina,Bolivia (Plurinational State of),28095
Brazil,Bolivia (Plurinational State of),14801
Chile,Bolivia (Plurinational State of),4388
Colombia,Bolivia (Plurinational State of),1342
Ecuador,Bolivia (Plurinational State of),738
French Guiana,Bolivia (Plurinational State of),2
Guyana,Bolivia (Plurinational State of),7
Paraguay,Bolivia (Plurinational State of),3236
Peru,Bolivia (Plurinational State of),9386
Suriname,Bolivia (Plurinational State of),1
Uruguay,Bolivia (Plurinational State of),453
Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),543
Belize,Bolivia (Plurinational State of),922
Costa Rica,Bolivia (Plurinational State of),141
El Salvador,Bolivia (Plurinational State of),107
Guatemala,Bolivia (Plurinational State of),141
Honduras,Bolivia (Plurinational State of),197
Mexico,Bolivia (Plurinational State of),9323
Nicaragua,Bolivia (Plurinational State of),85
Panama,Bolivia (Plurinational State of),97
Bermuda,Bolivia (Plurinational State of),1
Canada,Bolivia (Plurinational State of),1672
United States of America,Bolivia (Plurinational State of),3656
India,Brazil,762
Pakistan,Brazil,172
Israel,Brazil,1784
Lebanon,Brazil,16128
Syrian Arab Republic,Brazil,3293
Turkey,Brazil,693
China,Brazil,10326
Japan,Brazil,71102
Greece,Brazil,2743
Italy,Brazil,55164
Portugal,Brazil,213713
Spain,Brazil,43708
Austria,Brazil,3220
Belgium,Brazil,1410
France,Brazil,8402
Germany,Brazil,19603
Netherlands,Brazil,3508
Switzerland,Brazil,2951
Bulgaria,Brazil,283
Hungary,Brazil,2865
Poland,Brazil,7477
Romania,Brazil,3534
Russian Federation,Brazil,6515
Denmark,Brazil,453
Finland,Brazil,165
Ireland,Brazil,220
Norway,Brazil,143
Sweden,Brazil,716
Egypt,Brazil,3400
Angola,Brazil,6355
Mozambique,Brazil,1337
Australia,Brazil,447
Cuba,Brazil,1346
Dominican Republic,Brazil,102
Haiti,Brazil,15
Jamaica,Brazil,57
Argentina,Brazil,27597
Bolivia (Plurinational State of),Brazil,20437
Chile,Brazil,17172
Colombia,Brazil,4169
Ecuador,Brazil,1191
French Guiana,Brazil,624
Guyana,Brazil,1607
Paraguay,Brazil,28891
Peru,Brazil,10840
Suriname,Brazil,233
Uruguay,Brazil,24799
Venezuela (Bolivarian Republic of),Brazil,2167
Costa Rica,Brazil,239
El Salvador,Brazil,481
Guatemala,Brazil,158
Honduras,Brazil,136
Mexico,Brazil,1261
Nicaragua,Brazil,501
Panama,Brazil,559
Canada,Brazil,1256
United States of America,Brazil,13981
Afghanistan,Chile,15
Bangladesh,Chile,6
Bhutan,Chile,4
India,Chile,540
Iran (Islamic Republic of),Chile,80
Maldives,Chile,1
Nepal,Chile,9
Pakistan,Chile,158
Sri Lanka,Chile,7
Armenia,Chile,10
Azerbaijan,Chile,2
Bahrain,Chile,2
Cyprus,Chile,12
Georgia,Chile,2
Iraq,Chile,22
Israel,Chile,529
Jordan,Chile,83
Kuwait,Chile,9
Lebanon,Chile,201
Oman,Chile,5
Qatar,Chile,26
Saudi Arabia,Chile,17
State of Palestine,Chile,689
Syrian Arab Republic,Chile,300
Turkey,Chile,252
United Arab Emirates,Chile,5
Cambodia,Chile,4
Indonesia,Chile,85
Lao People's Democratic Republic,Chile,1
Malaysia,Chile,25
Myanmar,Chile,1
Philippines,Chile,197
Singapore,Chile,59
Thailand,Chile,36
Viet Nam,Chile,10
China,Chile,2258
Japan,Chile,798
Mongolia,Chile,1
Republic of Korea,Chile,1049
Kazakhstan,Chile,7
Kyrgyzstan,Chile,4
Tajikistan,Chile,2
Turkmenistan,Chile,2
Uzbekistan,Chile,4
Albania,Chile,25
Andorra,Chile,9
Bosnia and Herzegovina,Chile,11
Croatia,Chile,374
Gibraltar,Chile,5
Greece,Chile,191
Holy See,Chile,2
Italy,Chile,3699
Malta,Chile,15
Portugal,Chile,247
San Marino,Chile,2
Slovenia,Chile,40
Spain,Chile,8648
Austria,Chile,523
Belgium,Chile,827
France,Chile,3101
Germany,Chile,5359
Liechtenstein,Chile,2
Luxembourg,Chile,15
Monaco,Chile,9
Netherlands,Chile,641
Switzerland,Chile,1012
Belarus,Chile,6
Bulgaria,Chile,91
Hungary,Chile,323
Poland,Chile,435
Republic of Moldova,Chile,9
Romania,Chile,352
Russian Federation,Chile,579
Slovakia,Chile,51
Ukraine,Chile,157
Denmark,Chile,228
Estonia,Chile,44
Finland,Chile,132
Iceland,Chile,11
Ireland,Chile,127
Latvia,Chile,34
Lithuania,Chile,17
Norway,Chile,335
Sweden,Chile,1229
Algeria,Chile,44
Egypt,Chile,78
Libya,Chile,22
Morocco,Chile,85
Sudan,Chile,4
Tunisia,Chile,16
Western Sahara,Chile,4
Angola,Chile,55
Cameroon,Chile,6
Central African Republic,Chile,2
Chad,Chile,17
Congo,Chile,12
Democratic Republic of the Congo,Chile,12
Equatorial Guinea,Chile,2
Gabon,Chile,5
Sao Tome and Principe,Chile,11
Benin,Chile,1
Burkina Faso,Chile,1
Cabo Verde,Chile,1
Côte d'Ivoire,Chile,9
Gambia,Chile,2
Ghana,Chile,7
Guinea,Chile,4
Guinea-Bissau,Chile,2
Liberia,Chile,5
Mali,Chile,88
Mauritania,Chile,1
Niger,Chile,10
Nigeria,Chile,20
Saint Helena,Chile,328
Senegal,Chile,6
Sierra Leone,Chile,1
Togo,Chile,19
Botswana,Chile,5
Lesotho,Chile,10
Namibia,Chile,6
South Africa,Chile,244
Burundi,Chile,1
Comoros,Chile,1
Eritrea,Chile,2
Ethiopia,Chile,5
Kenya,Chile,19
Madagascar,Chile,9
Malawi,Chile,2
Mauritius,Chile,2
Mayotte,Chile,1
Mozambique,Chile,46
Réunion,Chile,2
Rwanda,Chile,5
Somalia,Chile,11
Uganda,Chile,2
United Republic of Tanzania,Chile,9
Zambia,Chile,5
Zimbabwe,Chile,11
Cook Islands,Chile,2
French Polynesia,Chile,6
Niue,Chile,5
Tonga,Chile,270
Wallis and Futuna Islands,Chile,1
